Date,JPM,BAC,Spread
2025-05-02,247.69287109375,40.16656494140625,48.46488165593084
2025-05-05,247.74191284179688,40.21546173095703,48.16958172351221
2025-05-06,244.4950408935547,39.941627502441406,46.85110915040943
2025-05-07,244.63238525390625,40.02964401245117,46.36862236757324
2025-05-08,248.63453674316406,40.68490219116211,45.75630520829591
2025-05-09,248.2519989013672,40.8707275390625,44.065145406714606
2025-05-12,255.08900451660156,42.40618896484375,40.08910230237203
2025-05-13,257.9925842285156,43.30595779418945,36.656316916008535
2025-05-14,260.5724182128906,43.755836486816406,36.06800864711934
2025-05-15,262.3870544433594,43.403751373291016,40.36210376992122
2025-05-16,262.45574951171875,43.70692825317383,38.295762218162196
2025-05-19,259.826904296875,43.78517532348633,35.115884350041114
2025-05-20,260.61163330078125,43.70692825317383,36.451646007224696
2025-05-21,256.06011962890625,42.29861068725586,41.817806721183814
2025-05-22,255.6972198486328,42.35729217529297,41.04165931486878
2025-05-23,255.73643493652344,42.24971389770508,41.838463709266506
2025-05-27,260.22906494140625,43.247276306152344,39.306045254940756
2025-05-28,258.46337890625,43.090797424316406,38.6423170706735
2025-05-29,259.3266296386719,43.26683807373047,38.26585178888703
2025-05-30,258.96368408203125,43.15925598144531,38.6605224026699
2025-06-02,259.611083984375,43.1103515625,39.65231771331199
2025-06-03,261.1903381347656,43.667816162109375,37.30578657609854
2025-06-04,259.17950439453125,43.384193420410156,37.29228502049605
2025-06-05,256.9527893066406,43.403751373291016,34.92783863320247
2025-06-06,260.66064453125,44.23995590209961,32.7469621985729
2025-06-09,261.6513977050781,44.14157485961914,34.4305357764583
2025-06-10,263.4759216308594,44.35800552368164,34.73090854114642
2025-06-11,263.03448486328125,44.003849029541016,36.78351777250876
2025-06-12,263.12274169921875,43.895633697509766,37.633850188992795
2025-06-13,259.89556884765625,43.374244689941406,38.07841056760245
2025-06-16,265.2023010253906,43.68904495239258,41.1682517719357
2025-06-17,264.37835693359375,43.511966705322266,41.59133067960906
2025-06-18,268.7336730957031,44.328495025634766,40.19647926329091
2025-06-20,269.7538146972656,44.761348724365234,38.16837227049999
2025-06-23,272.9613952636719,45.548362731933594,35.8336313796959
2025-06-24,275.8943786621094,45.90251541137695,36.27259564310933
2025-06-25,278.6409606933594,46.08943176269531,37.702872634483384
2025-06-26,283.24151611328125,46.68952941894531,38.07741163707087
2025-06-27,281.6327819824219,46.35505294799805,38.82413256042415
2025-06-30,284.3794250488281,46.55180358886719,40.18521541046508
2025-07-01,284.869873046875,47.36832809448242,34.925522694000875
2025-07-02,286.4295349121094,47.91923522949219,32.60557834392952
2025-07-03,291.75201416015625,48.13566589355469,36.40390643088327
2025-07-07,287.77984619140625,47.87004852294922,34.302272961338616
2025-07-08,278.72174072265625,46.38456344604492,35.70527204335772
2025-07-09,279.0962829589844,46.079593658447266,38.227476940514094
2025-07-10,284.05413818359375,46.207489013671875,42.28466563984907
2025-07-11,282.7431640625,45.97138214111328,42.63640676065987
2025-07-14,284.55682373046875,46.30586242675781,42.09458451049963
2025-07-15,282.4376525878906,45.40079879760742,46.3490655821677
2025-07-16,281.7181396484375,45.282745361328125,46.460910263666875
2025-07-17,285.73956298828125,46.256675720214844,43.62370710642435
2025-07-18,287.08990478515625,46.55180358886719,42.8956951467932
2025-07-21,286.7942199707031,46.709205627441406,41.49155141368132
2025-07-22,287.2475891113281,46.99449920654297,39.935821974289496
2025-07-23,292.5011291503906,47.358489990234375,42.62606083792221
2025-07-24,292.2940979003906,47.60443115234375,40.68705916952834
2025-07-25,294.33441162109375,47.66345977783203,42.31168064779709
2025-07-28,293.9992980957031,47.44702911376953,43.500718283499594
2025-07-29,292.7771301269531,47.171573638916016,44.21836685436071
2025-07-30,295.3299255371094,47.18141174316406,46.70188022411119
2025-07-31,291.9885559082031,46.50261306762695,48.14075647186874
2025-08-01,285.2171936035156,44.91875457763672,52.523265394174786
2025-08-04,290.0369873046875,45.10566711425781,56.02678091938711
2025-08-05,287.1884460449219,44.820377349853516,55.18731137572186
2025-08-06,287.16876220703125,44.682647705078125,56.13754923959496
2025-08-07,282.8220520019531,44.19076156616211,55.25480673522108
2025-08-08,284.6159362792969,45.263065338134766,49.49729783925412
2025-08-11,285.4044189453125,45.4106330871582,49.24657676310025
2025-08-12,288.6472473144531,46.728885650634766,43.205987812703455
2025-08-13,286.36053466796875,46.473106384277344,42.72052762501872
2025-08-14,289.93841552734375,46.93547058105469,43.042340632739496
2025-08-15,286.32110595703125,46.17797088623047,44.75950639842014
2025-08-18,287.34619140625,47.14206314086914,38.995247390958326
2025-08-19,286.4886779785156,47.29946517944336,37.029275044565196
2025-08-20,288.0459899902344,47.56507873535156,36.71607942099499
2025-08-21,287.28704833984375,47.47654342651367,36.58062240642309
2025-08-22,291.9885559082031,48.67673873901367,32.83009714011371
2025-08-25,290.6678161621094,48.67673873901367,31.509357394019958
2025-08-26,294.28515625,49.43423843383789,29.792222145917435
2025-08-27,294.9849548339844,49.562129974365234,29.591381068543797
2025-08-28,296.7492980957031,49.67033767700195,30.593702477548845
2025-08-29,297.09423828125,49.916282653808594,29.206645380785403
2025-09-02,295.39892578125,49.60147476196289,29.72827758201936
2025-09-03,295.211669921875,49.24732208251953,32.03504085766838
2025-09-04,299.4598083496094,49.7982292175293,32.40357307009708
2025-09-05,290.1552734375,49.2343635559082,27.069901097317484
2025-09-08,288.70635986328125,48.92770004272461,27.780577762810367
2025-09-09,293.5754699707031,49.74877166748047,26.867525367367648
2025-09-10,296.22686767578125,49.590492248535156,30.633560691877506
2025-09-11,301.1748352050781,50.203819274902344,31.262347741751228
2025-09-12,302.5054626464844,50.03565216064453,33.77724407390815
2025-09-15,304.4668884277344,50.04553985595703,35.6690385838391
2025-09-16,304.75274658203125,50.11478805541992,35.46723606365549
2025-09-17,307.2760009765625,50.846824645996094,32.835331764189846
